EmployeeID,Attrition,Age,TravelProfile,Department,HomeToWork,EducationField,Gender,HourlnWeek,Involvement,WorkLifeBalance,Designation,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome
5110232,0,26,Yes,Analytics,12,CA,Male,60,3,3,Manager,5,0,1,1,18,5,3,3,Married,19741
5110233,0,37,Rarely,Sales,3,Marketing Diploma,Male,75,3,5,Manager,3,0,4,1,16,17,1,0,Divorsed,24602
5110234,0,30,Rarely,Analytics,3,Statistics,Female,43,5,1,Manager,1,0,2,0,25,,0,2,Single,21091
5110235,0,39,Rarely,Analytics,32,Engineer,Male,56,3,3,Manager,2,1,4,0,24,10,2,8,Divorsed,22261
5110236,0,48,Rarely,Analytics,7,Statistics,Male,67,4,3,Manager,3,1,2,0,18,19,2,2,Single,19240
5110237,1,47,No,Analytics,30,Statistics,Male,58,3,5,Senior Manager,4,0,1,1,17,10,9,9,Married,26849
5110238,0,35,No,Sales,13,Statistics,Male,59,3,2,Manager,3,0,2,1,20,16,1,8,Married,20001
5110239,0,27,Rarely,Marketing,28,Statistics,Female,63,3,1,Executive,3,1,2,0,29,9,6,,M,18942
5110240,1,33,Rarely,Analytics,16,CA,Male,56,3,5,Senior Manager,3,1,7,1,17,15,7,7,Married,28610
5110241,0,32,Rarely,Sales,5,Statistics,Male,56,3,4,Executive,3,0,1,0,25,4,2,,Married,19067
5110242,1,32,No,Analytics,12,CA,,48,4,4,Executive,5,1,1,1,28,5,2,3,Single,18321
5110243,0,36,Rarely,Analytics,26,CA,Male,63,5,2,Executive,3,1,1,0,22,7,1,4,M,18705
5110244,0,39,Rarely,Analytics,20,Other,Male,41,3,1,Manager,1,1,8,0,19,7,2,,M,18902
5110245,1,56,Rarely,Sales,5,CA,Male,39,3,1,Manager,2,1,5,0,22,,8,4,Single,21160
5110246,0,39,Rarely,Analytics,32,Engineer,Male,56,3,5,Manager,1,0,4,0,24,10,2,8,Married,22261
5110247,1,27,Rarely,Sales,11,Engineer,Male,40,4,4,Manager,5,0,7,0,23,,2,3,Single,21326
5110248,0,39,Rarely,Sales,16,Marketing Diploma,Male,77,3,2,AVP,5,1,0,0,17,21,11,10,Single,28341
5110249,0,38,Rarely,Sales,8,Marketing Diploma,Female,46,4,1,Manager,1,1,0,0,25,8,0,,Single,19028
5110250,0,26,Rarely,Analytics,24,Statistics,Female,60,3,1,Executive,1,0,1,0,27,3,0,2,M,17886
5110251,0,50,Yes,Analytics,11,Statistics,Male,63,4,5,Manager,4,0,2,0,29,,2,8,Married,21130
5110252,0,25,Rarely,Analytics,3,CA,Male,65,1,3,Executive,5,1,7,0,18,6,0,1,Single,18424
5110253,0,27,Rarely,Sales,10,Marketing Diploma,Male,44,3,1,Manager,1,0,1,0,19,7,0,7,Single,19105
5110254,0,31,Rarely,Analytics,4,CA,Male,65,3,3,Executive,4,1,1,1,27,13,6,8,Married,19579
5110255,0,34,Rarely,Analytics,6,CA,Male,57,4,4,Manager,1,0,1,0,19,15,4,,M,18986
5110256,1,31,Rarely,Sales,14,CA,Male,46,3,3,Manager,5,1,2,0,22,9,1,2,Married,19233
5110257,0,33,Rarely,Analytics,8,Statistics,Male,58,4,1,Manager,1,1,9,0,30,9,1,1,Single,25679
5110258,1,32,Rarely,Sales,19,Marketing Diploma,Male,72,3,4,Senior Manager,3,1,3,0,19,11,1,1,Married,24161
5110259,0,36,Rarely,Sales,3,Marketing Diploma,Male,66,3,4,Senior Manager,4,0,2,0,,11,1,7,Divorsed,23295
5110260,0,32,Rarely,Analytics,3,CA,Female,,3,1,Executive,4,0,1,0,18,8,0,7,Divorsed,17370
5110261,1,53,Rarely,Analytics,11,CA,Male,57,4,2,Manager,4,0,3,0,21,12,8,8,Married,20941
5110262,0,49,Rarely,Sales,32,CA,F,63,3,1,Senior Manager,3,1,4,0,27,16,1,1,Divorsed,28504
5110263,0,36,Rarely,Sales,4,CA,F,64,4,1,Senior Manager,1,0,0,0,24,10,3,4,Married,22644
5110264,1,,Yes,Marketing,9,MBA,Female,66,4,2,Executive,1,0,6,0,16,6,1,2,M,17180
5110265,0,34,Rarely,Analytics,,CA,Male,63,3,4,Executive,2,0,0,0,16,3,1,2,M,17661
5110266,0,36,Rarely,Analytics,6,Statistics,Female,52,4,2,Executive,5,0,9,1,19,6,0,0,M,18419
5110267,1,33,Rarely,Sales,6,Marketing Diploma,Female,34,3,1,Executive,3,1,1,1,18,1,0,0,Single,17851
5110268,1,26,Yes,Marketing,,Statistics,Female,58,3,5,Executive,3,1,0,1,16,8,1,0,M,17741
5110269,1,29,Rarely,Sales,28,Marketing Diploma,F,35,3,3,Senior Manager,1,1,1,0,27,10,1,9,Married,22639
5110270,0,51,Rarely,Sales,22,Marketing Diploma,Male,71,3,3,Manager,2,0,0,1,27,11,1,0,Single,20441
5110271,0,35,Rarely,Sales,1,Marketing Diploma,Male,64,3,3,Senior Manager,4,1,1,0,18,10,0,6,Married,22295
5110272,0,43,Yes,Analytics,32,Statistics,Female,64,3,5,Manager,3,1,3,0,17,20,1,3,Married,20556
5110273,0,35,Rarely,Sales,11,Statistics,F,65,3,3,Manager,5,1,6,0,23,7,2,3,Divorsed,22500
5110274,1,25,Rarely,Analytics,4,CA,Male,61,3,5,Executive,5,1,5,0,18,6,0,,Married,19031
5110275,0,45,No,Sales,27,Marketing Diploma,Male,52,4,2,Manager,5,0,1,0,20,10,4,5,Married,19385
5110276,1,,Rarely,Analytics,23,Statistics,Female,48,3,2,Executive,3,1,4,1,16,7,0,1,Divorsed,17132
5110277,0,32,Yes,Sales,6,Statistics,Male,48,3,1,Manager,4,0,1,0,19,10,5,3,Married,21524
5110278,1,58,Rarely,Analytics,3,Engineer,Male,,3,1,Executive,3,0,4,0,29,7,0,0,Single,17479
5110279,0,33,Yes,Sales,11,Marketing Diploma,Male,46,4,3,Manager,2,0,3,0,19,9,0,1,Single,19682
5110280,0,35,Yes,Analytics,19,Statistics,Female,82,4,1,Executive,1,1,2,0,22,7,2,4,Single,18553
5110281,0,36,Rarely,Analytics,12,CA,Male,50,3,1,Manager,3,1,2,0,25,,1,9,Single,21098
5110282,1,31,Yes,Sales,,Statistics,Female,60,4,4,Executive,1,1,7,0,19,3,0,0,Single,17785
5110283,0,35,Rarely,Analytics,12,Statistics,Male,58,3,5,Senior Manager,2,1,1,0,17,11,2,7,Married,24500
5110284,1,26,Yes,Analytics,6,CA,Female,,4,4,Executive,3,1,1,1,19,8,1,7,Divorsed,17366
5110285,1,33,Rarely,Analytics,15,CA,Male,,3,5,Executive,2,0,5,1,18,8,0,4,Divorsed,17436
5110286,1,32,Rarely,Sales,2,Statistics,Male,34,5,4,Manager,4,0,6,0,20,10,0,0,Single,21735
5110287,1,56,Rarely,Sales,5,CA,Male,39,3,4,Manager,1,0,5,0,22,,8,4,Single,21160
5110288,0,41,Rarely,Marketing,1,MBA,Male,59,4,1,VP,3,0,1,0,17,22,2,10,Married,34189
5110289,1,30,Yes,Sales,27,Marketing Diploma,Female,52,4,3,Manager,5,0,5,0,20,9,0,1,Single,21696
5110290,0,36,Yes,Marketing,3,MBA,Male,64,4,2,Manager,1,1,1,0,26,10,0,,Single,18886
5110291,0,22,No,Analytics,17,CA,Male,66,2,3,Executive,2,0,1,1,18,1,0,0,M,17935
5110292,1,19,Rarely,Analytics,6,Statistics,Male,,3,2,Executive,3,1,2,0,19,1,1,1,Single,17420
5110293,0,26,Rarely,Sales,24,Marketing Diploma,Female,47,4,2,Manager,1,0,7,1,24,5,0,0,Married,19157
5110294,0,34,Rarely,Sales,13,Marketing Diploma,Male,54,1,5,Senior Manager,3,1,1,1,20,11,1,9,Married,24380
5110295,0,29,Rarely,Analytics,20,Engineer,Male,34,3,4,Manager,1,1,4,0,17,8,1,2,Married,19262
5110296,0,39,Rarely,Sales,3,Statistics,Male,41,1,3,Senior Manager,3,1,0,0,,9,0,7,Single,22880
5110297,1,29,Rarely,Analytics,5,CA,Male,48,3,1,Executive,3,0,7,0,23,6,3,2,Single,20382
5110298,0,30,Yes,Analytics,23,CA,Male,42,3,5,Executive,1,0,2,0,19,12,4,11,Married,19812
5110299,0,31,No,Sales,28,Engineer,Female,57,3,1,Manager,3,1,8,1,18,5,,3,Divorsed,20736
5110300,1,20,Rarely,Analytics,,CA,Female,68,4,4,Executive,5,0,1,1,20,1,0,0,Single,17600
5110301,0,31,Yes,Sales,8,Marketing Diploma,F,68,3,1,Senior Manager,5,1,2,0,19,9,2,2,Married,24637
5110302,0,25,Rarely,Sales,9,Other,Female,55,3,5,Manager,3,1,0,1,27,6,0,4,Married,19907
5110303,1,48,No,Analytics,32,Statistics,Male,60,3,4,Senior Manager,4,0,2,1,18,11,10,10,Married,27849
5110304,1,20,Rarely,Analytics,,CA,Female,68,4,4,Executive,5,0,1,1,20,1,0,0,Single,17600
5110305,0,28,Rarely,Analytics,18,CA,Male,79,3,2,Manager,5,0,1,0,17,10,1,8,Married,19558
5110306,0,30,Rarely,Sales,28,Marketing Diploma,Male,59,3,5,Manager,2,0,7,0,28,10,7,7,Married,20304
5110307,0,33,Yes,Sales,11,Marketing Diploma,Male,46,4,4,Manager,2,0,3,0,19,9,0,1,Single,19682
5110308,1,28,Yes,Sales,1,Engineer,Male,62,3,4,Executive,3,0,3,0,20,5,1,2,Divorsed,17909
5110309,0,52,Rarely,Analytics,12,Statistics,Female,52,3,1,Manager,3,0,8,0,25,9,1,4,M,18149
5110310,1,36,Rarely,Analytics,5,Statistics,Female,71,3,5,Executive,5,1,2,1,18,2,1,1,M,18074
5110311,1,34,Yes,Marketing,24,MBA,F,43,3,4,Senior Manager,5,1,9,1,20,11,0,2,Married,24950
5110312,0,33,Yes,Analytics,5,Statistics,Male,81,3,2,Executive,2,1,1,0,19,9,4,,Single,19068
5110313,0,48,Rarely,Analytics,2,Statistics,Male,76,4,2,VP,1,0,6,0,17,25,0,0,Single,33265
5110314,0,29,Rarely,Analytics,4,CA,Male,57,3,4,Executive,5,1,1,1,23,10,1,5,Single,19723
5110315,1,,Yes,Marketing,9,MBA,Female,66,4,2,Executive,1,0,6,0,16,6,1,2,M,17180
5110316,1,30,Rarely,Analytics,3,Statistics,,38,4,4,Executive,5,1,2,1,17,2,1,1,M,18319
5110317,0,22,Rarely,Analytics,8,CA,Male,69,3,2,Executive,1,1,2,0,24,4,3,3,Single,19117
5110318,0,31,Rarely,Sales,7,CA,Male,66,2,4,Manager,2,1,4,0,27,13,5,7,Married,20460
5110319,0,27,Yes,Analytics,3,CA,Female,68,4,5,Executive,3,1,2,0,19,6,2,4,M,18007
5110320,0,37,Rarely,Analytics,11,Statistics,Male,80,1,5,Executive,1,0,3,0,22,4,0,0,Single,19680
5110321,0,38,Yes,Analytics,30,Statistics,Female,,3,4,Manager,1,0,1,0,16,10,9,9,Single,17406
5110322,0,50,Rarely,Analytics,12,Statistics,F,53,3,3,VP,4,1,3,0,20,21,4,4,Single,34926
5110323,0,41,Rarely,Analytics,11,Statistics,F,64,3,2,Manager,5,0,3,1,22,19,1,1,Married,22516
5110324,0,25,Rarely,Sales,4,Other,Male,68,3,1,Manager,5,0,1,1,23,5,0,3,Married,
5110325,1,39,Rarely,Analytics,5,CA,Male,53,3,2,Manager,4,0,5,0,17,8,,5,Married,20855
5110326,0,52,Rarely,Analytics,7,Engineer,Male,78,3,1,Manager,5,0,3,1,17,18,6,9,Married,20577
5110327,1,33,Rarely,Analytics,,Statistics,Female,39,3,4,Executive,5,1,7,0,25,13,1,7,Divorsed,17707
5110328,1,,Rarely,Analytics,1,CA,Male,,3,1,Executive,2,1,2,1,21,6,2,0,Divorsed,17293
5110329,1,28,Yes,Sales,1,Engineer,Male,62,3,3,Executive,3,0,3,0,20,5,1,2,Divorsed,17909
5110330,0,37,Rarely,Sales,13,Engineer,Female,65,4,5,Manager,3,0,2,1,19,11,2,8,Married,21673
5110331,1,36,Rarely,Analytics,10,CA,Male,79,4,2,,3,1,0,1,22,2,0,0,M,18388
5110332,1,25,Rarely,Sales,6,Marketing Diploma,Male,46,4,3,Manager,3,0,1,1,16,6,,3,Single,20744
5110333,1,24,Rarely,Analytics,,Statistics,Male,65,1,4,Executive,5,1,2,1,27,2,1,1,Divorsed,17601
5110334,0,46,Rarely,Analytics,9,Statistics,Female,74,4,3,Manager,5,0,8,1,28,19,1,7,Married,19615
5110335,0,34,Rarely,Sales,16,CA,Female,66,3,3,Manager,5,0,1,0,17,,9,6,Single,21125
5110336,0,27,Rarely,Analytics,6,Engineer,Male,42,4,5,Senior Manager,2,0,1,1,21,9,0,8,Married,27808
5110337,1,34,No,Sales,20,Marketing Diploma,Male,67,2,5,Manager,2,1,8,1,18,9,0,4,Single,20304
5110338,1,29,Rarely,Analytics,11,Statistics,Female,,4,5,Executive,5,0,6,1,25,3,0,0,Single,17404
5110339,0,49,Rarely,Analytics,9,Statistics,Male,69,4,5,Manager,3,1,3,0,19,20,3,3,Single,20240
5110340,0,,Rarely,Analytics,1,CA,Female,40,3,2,Executive,4,0,1,0,23,2,2,1,Single,17096
5110341,0,35,No,Sales,26,Marketing Diploma,Male,74,3,1,Manager,3,1,1,0,26,11,9,8,Single,20568
5110342,1,36,Rarely,Analytics,,Statistics,Female,43,1,3,Executive,5,0,1,0,21,18,15,14,Single,17743
5110343,0,34,Rarely,Analytics,4,Statistics,Female,66,3,1,Manager,4,0,1,0,17,11,7,9,Married,20433
5110344,0,33,Rarely,Sales,11,CA,Male,58,1,2,Manager,2,0,2,0,21,11,1,9,Divorsed,22209
5110345,0,33,Yes,Analytics,16,Other,Female,79,4,2,Executive,4,1,2,0,26,3,3,,M,18743
5110346,0,49,Rarely,Sales,19,Statistics,F,68,3,4,Manager,3,1,9,0,20,19,8,8,Married,22439
5110347,0,53,Rarely,Sales,3,CA,Male,45,3,5,AVP,3,1,6,0,18,22,15,2,Married,29852
5110348,0,28,Rarely,Analytics,7,Statistics,Male,59,1,5,Manager,4,0,2,1,26,7,1,4,Married,22142
5110349,1,20,Rarely,Analytics,5,Engineer,Male,54,3,4,Executive,5,1,1,0,24,1,0,0,Single,17973
5110350,1,24,Rarely,,10,Statistics,Male,69,3,2,Executive,1,1,2,1,27,4,1,3,M,18275
5110351,0,36,Yes,Analytics,19,Statistics,Male,51,2,4,Executive,2,1,4,0,23,4,0,0,Divorsed,18688
5110352,0,36,No,Analytics,5,Statistics,Female,63,3,1,Manager,5,1,3,0,17,,1,1,Married,21093
5110353,0,50,Rarely,Analytics,19,CA,Female,76,3,5,Executive,5,1,5,1,22,18,3,3,M,18587
5110354,0,36,Rarely,Analytics,7,Other,Male,77,3,5,Executive,1,0,2,0,18,2,1,1,M,17951
5110355,0,22,Rarely,Analytics,6,CA,Male,82,4,1,Executive,3,0,2,0,23,4,2,1,Single,19230
5110356,0,41,Rarely,Sales,13,Marketing Diploma,Male,69,4,4,Senior Manager,4,1,3,0,18,12,1,1,Married,25705
5110357,1,44,Yes,Analytics,25,Statistics,Male,43,3,5,Executive,3,0,3,1,27,19,0,0,M,18161
5110358,0,34,Rarely,Analytics,11,Statistics,Male,53,3,4,Executive,4,0,1,0,19,1,1,0,M,17008
5110359,0,36,No,Analytics,9,Statistics,F,63,2,1,Senior Manager,5,1,9,0,19,10,0,5,Divorsed,26713
5110360,0,31,No,Sales,21,Marketing Diploma,F,45,3,1,Manager,3,1,1,0,18,9,0,0,Divorsed,
5110361,0,32,Rarely,Analytics,29,Statistics,Male,33,3,2,Executive,3,0,2,0,23,6,5,,M,18911
5110362,0,49,No,Analytics,3,CA,Male,37,1,3,AVP,1,0,3,0,28,28,3,2,Single,32885
5110363,1,19,Yes,Sales,,CA,Female,72,3,2,Executive,1,1,2,1,18,1,1,1,Single,17569
5110364,1,45,Yes,Sales,27,Statistics,Female,80,3,3,Manager,5,0,2,0,19,5,0,0,Divorsed,19286
5110365,1,29,Rarely,Sales,16,Marketing Diploma,F,56,3,4,Manager,3,0,4,1,17,7,3,3,Single,25854
5110366,0,31,Rarely,Analytics,27,Statistics,Male,69,3,3,Executive,3,1,2,0,28,2,1,1,M,18693
5110367,1,38,Rarely,Analytics,13,CA,Male,60,3,5,Manager,5,1,2,0,21,11,1,9,Single,20213
5110368,0,55,No,Marketing,29,MBA,F,32,1,2,AVP,1,0,3,1,18,24,5,5,Single,33328
5110369,0,51,Rarely,Analytics,7,Statistics,Male,51,3,3,VP,3,0,7,0,18,23,15,15,Single,34537
5110370,1,32,Yes,Analytics,5,Statistics,Male,66,3,4,Executive,1,0,7,1,19,8,3,3,Divorsed,19722
5110371,0,25,Yes,Analytics,5,Engineer,Female,34,3,1,Executive,1,1,2,1,19,7,2,4,Single,19760
5110372,0,30,Rarely,Analytics,3,CA,F,52,4,5,Manager,2,1,5,1,29,12,0,0,Single,21877
5110373,0,43,Rarely,Analytics,32,CA,Male,58,5,3,Manager,1,0,5,0,25,17,1,1,Single,20272
5110374,0,36,Yes,Analytics,19,Statistics,Male,51,1,4,Executive,1,0,4,0,23,4,0,0,M,18688
5110375,1,22,Yes,Sales,3,Engineer,Female,61,4,2,Executive,4,0,2,1,17,4,2,3,Single,18174
5110376,0,34,Yes,Analytics,3,Statistics,Male,45,4,3,Manager,3,0,1,0,22,10,1,9,Divorsed,24547
5110377,0,32,Yes,Analytics,27,Engineer,Female,32,3,1,Manager,1,1,3,0,26,,2,5,Single,21238
5110378,0,31,Rarely,Analytics,10,Statistics,Male,33,3,1,Senior Manager,4,1,1,0,30,13,0,8,Married,25648
5110379,0,48,Rarely,Sales,5,Statistics,F,49,1,5,AVP,4,0,7,0,20,30,2,3,Married,31972
5110380,0,37,Rarely,Analytics,5,Statistics,Male,54,3,4,Executive,3,1,7,1,20,8,1,3,Divorsed,17996
5110381,1,18,No,,9,CA,Male,80,3,4,Executive,3,1,1,0,17,0,0,0,Single,16904
5110382,1,56,Rarely,Analytics,15,Statistics,Female,72,3,5,Executive,4,1,9,1,23,7,4,3,Divorsed,19963
5110383,1,29,Rarely,Analytics,,Engineer,Female,71,4,5,Executive,4,1,5,0,21,6,1,1,Divorsed,17546
5110384,0,32,Yes,Analytics,6,CA,Male,75,3,4,Senior Manager,3,0,10,0,18,10,3,3,Married,29675
5110385,0,39,Rarely,Analytics,28,Statistics,F,53,4,2,Senior Manager,4,0,4,0,23,20,1,2,Married,28061
5110386,1,23,Rarely,,7,Statistics,Male,63,1,3,Executive,5,1,1,1,26,1,0,0,Married,16601
5110387,0,36,Yes,Analytics,21,Statistics,Male,82,3,3,Manager,3,1,2,1,20,11,1,3,Married,21689
5110388,0,29,Rarely,Sales,29,Statistics,Male,50,4,5,Manager,5,0,2,0,17,6,1,5,Married,20724
5110389,0,44,Rarely,Analytics,8,CA,F,31,3,3,VP,1,0,0,1,19,23,1,10,Married,34049
5110390,0,32,No,Analytics,13,CA,F,42,3,1,Senior Manager,3,0,5,0,26,14,5,9,Married,27031
5110391,1,53,Rarely,Sales,8,Statistics,Male,66,3,1,Senior Manager,4,1,10,1,25,11,8,8,Single,24446
5110392,0,54,Yes,Analytics,1,Statistics,F,53,3,2,Senior Manager,3,0,7,0,22,33,1,4,Married,25502
5110393,1,29,Yes,,25,Engineer,Male,45,1,2,Executive,5,0,1,0,22,1,0,0,Single,16091
5110394,0,31,Rarely,Sales,8,Engineer,Male,80,2,5,Manager,2,0,4,0,16,10,7,7,Divorsed,21929
5110395,0,27,No,Analytics,,CA,Male,79,4,2,Executive,3,1,1,1,20,1,0,1,M,17566
5110396,0,39,No,Analytics,2,Statistics,Male,77,3,3,Manager,1,0,1,1,20,9,5,8,Married,21472
5110397,0,32,Rarely,Sales,5,Statistics,Female,56,3,4,Executive,4,1,2,0,16,6,1,,Divorsed,18931
5110398,0,50,Rarely,Analytics,3,Engineer,F,62,4,4,AVP,3,0,8,1,18,26,1,8,Single,29964
5110399,0,44,Yes,Analytics,24,CA,Male,63,3,1,Executive,1,1,8,0,26,9,2,3,M,18258
5110400,0,42,Rarely,Analytics,1,Statistics,Female,43,4,1,Manager,2,1,9,1,18,,0,2,Divorsed,21062
5110401,0,32,Yes,Analytics,4,Statistics,Male,50,5,2,Manager,5,0,2,0,27,11,9,8,Married,21003
5110402,0,32,Rarely,Analytics,10,Statistics,Female,62,3,1,Manager,2,1,1,1,17,,0,5,Divorsed,21322
5110403,0,35,Rarely,Analytics,9,Other,Female,43,3,5,Manager,3,1,2,0,20,17,,11,Single,20809
5110404,0,46,Rarely,Analytics,9,Other,Male,54,3,5,Senior Manager,5,1,5,1,20,18,1,1,Married,29245
5110405,0,30,Yes,Analytics,3,Statistics,Male,78,5,4,Executive,2,1,2,0,24,11,3,,M,18720
5110406,0,29,Rarely,Sales,12,Statistics,Male,64,3,4,Manager,1,0,2,0,22,,1,8,Single,21253
5110407,0,45,Rarely,Sales,3,Other,Male,61,3,1,Manager,4,0,0,0,24,9,3,7,Divorsed,19805
5110408,0,42,Yes,Analytics,27,CA,F,60,3,4,Senior Manager,5,1,3,1,22,20,0,0,Divorsed,28191
5110409,1,31,Yes,Sales,29,Marketing Diploma,F,54,4,3,Manager,5,0,6,0,,10,1,2,Single,22696
5110410,1,28,Yes,Marketing,25,MBA,Female,60,4,4,Executive,4,0,2,0,18,2,1,,M,18863
5110411,0,30,Rarely,Analytics,11,Other,F,41,5,1,Manager,5,0,4,0,19,10,1,8,Married,25715
5110412,1,45,Rarely,Analytics,13,Statistics,Male,68,3,1,Executive,3,0,2,1,17,7,1,,Single,18936
5110413,0,30,Rarely,Analytics,22,Engineer,Male,36,3,4,Manager,2,0,5,0,18,9,2,3,Married,20262
5110414,0,56,Rarely,Analytics,25,Engineer,Male,66,4,5,Executive,4,1,6,0,18,9,2,3,Married,19537
5110415,0,43,Rarely,Analytics,11,Statistics,Male,53,3,4,Executive,3,0,5,0,19,9,1,1,Single,19968
5110416,0,42,Rarely,Sales,6,Marketing Diploma,Male,60,3,2,VP,3,0,6,0,18,21,0,0,Married,33303
5110417,0,34,Rarely,Analytics,16,Statistics,Female,55,3,1,Executive,2,1,4,0,24,6,1,3,Single,19452
5110418,1,,Yes,Sales,1,Engineer,Female,,5,3,Executive,5,0,0,0,26,1,0,0,Single,17325
5110419,0,40,Rarely,Sales,11,Engineer,F,54,4,1,Manager,4,0,7,0,17,7,1,3,Married,
5110420,0,28,Rarely,Analytics,4,CA,F,63,3,3,Senior Manager,4,1,0,0,22,10,1,7,Married,22655
5110421,0,32,Rarely,Analytics,5,Statistics,Male,71,3,4,Executive,3,0,2,0,20,7,1,4,Married,19477
5110422,0,31,Rarely,Sales,13,Marketing Diploma,Male,74,4,3,Manager,3,1,2,0,24,11,2,5,Divorsed,22578
5110423,1,33,Rarely,Sales,5,Marketing Diploma,Male,54,4,2,Manager,4,0,8,1,18,8,3,3,Single,25907
5110424,0,24,Rarely,Analytics,18,CA,Female,41,4,2,Manager,3,0,1,0,20,5,3,2,Married,19377
5110425,0,35,Rarely,Analytics,11,CA,F,68,3,3,Manager,3,0,4,0,17,11,5,4,Single,22142
5110426,0,27,Rarely,Analytics,3,Statistics,Female,47,3,4,Manager,1,1,0,0,23,4,2,2,Married,19227
5110427,0,45,No,Sales,7,CA,F,57,4,1,Senior Manager,2,0,6,0,17,23,12,8,Single,23865
5110428,1,51,Rarely,Analytics,5,Statistics,Male,,3,5,Executive,3,1,9,1,17,18,2,7,Divorsed,
5110429,0,34,Rarely,,6,MBA,Male,59,3,2,Executive,4,0,4,1,17,8,1,4,M,18277
5110430,1,52,Rarely,Analytics,7,Statistics,Male,36,3,5,Executive,3,1,10,1,18,19,3,8,M,18461
5110431,0,28,Rarely,Analytics,5,CA,Male,42,3,5,Executive,4,1,10,0,18,7,3,3,Divorsed,19468
5110432,1,58,Rarely,Analytics,24,CA,F,64,3,3,Senior Manager,2,0,1,0,17,40,15,6,Divorsed,25312
5110433,0,28,Yes,Analytics,8,Statistics,Female,55,3,4,,1,0,1,1,20,7,1,3,Single,18379
5110434,1,24,Rarely,Analytics,11,CA,Male,65,4,5,Executive,3,0,2,1,17,6,2,3,Single,19989
5110435,0,,Yes,Analytics,1,CA,Male,79,3,4,Executive,5,0,4,0,18,5,1,2,Divorsed,17194
5110436,0,31,No,Analytics,3,Statistics,Male,60,4,3,Senior Manager,3,0,2,0,28,13,6,9,Single,24474
5110437,0,42,Rarely,Sales,26,Statistics,Male,82,3,1,Senior Manager,3,0,4,1,,22,1,3,Single,23082
5110438,0,29,Rarely,Analytics,22,Statistics,F,51,2,3,Senior Manager,5,0,1,0,16,10,8,8,Married,24980
5110439,0,38,Rarely,Analytics,26,Statistics,F,51,4,2,Senior Manager,4,0,3,0,22,19,0,1,Married,27061
5110440,1,22,Yes,Analytics,13,Statistics,Female,47,4,2,Executive,3,0,2,0,26,3,3,3,Single,18625
5110441,1,49,Yes,Analytics,29,Statistics,Male,67,4,1,Manager,5,0,3,0,25,20,1,3,Single,19284
5110442,0,30,Rarely,Sales,5,CA,Male,80,4,2,Manager,4,1,3,0,25,11,1,1,Married,22644
5110443,1,57,Rarely,Analytics,17,Statistics,Female,74,3,1,Executive,4,0,10,1,24,8,5,4,Divorsed,20963
5110444,0,46,Rarely,Analytics,11,Other,Male,77,3,1,Manager,1,1,10,0,20,13,10,9,Married,19697
5110445,0,35,Rarely,Analytics,11,CA,Male,54,1,2,Manager,3,1,3,0,18,7,2,3,Married,20404
5110446,1,33,Rarely,Sales,3,Statistics,Male,36,5,5,Manager,4,0,7,0,,11,1,1,Single,22735
5110447,0,39,Yes,Analytics,5,CA,Female,77,4,2,Executive,4,1,5,0,20,10,1,6,M,18468
5110448,1,22,Rarely,Analytics,8,Statistics,Male,,3,1,Executive,4,1,1,1,28,1,0,0,Single,17472
5110449,0,53,Rarely,Analytics,7,Statistics,Male,,3,3,Manager,2,0,2,0,22,19,2,2,Single,17450
5110450,0,36,Rarely,Analytics,15,Statistics,Male,68,3,4,Manager,2,0,0,1,22,17,4,11,Divorsed,21586
5110451,1,24,Rarely,,23,MBA,Male,58,5,5,Executive,3,0,1,0,16,1,0,0,Married,16555
5110452,0,46,Rarely,Analytics,3,CA,Male,46,3,2,VP,1,0,7,1,22,24,2,2,Married,34328
5110453,1,,No,Analytics,10,CA,Male,,4,5,Executive,5,1,0,1,27,4,1,2,Single,17321
5110454,1,55,Rarely,Analytics,3,CA,Male,78,3,1,VP,5,0,5,1,18,24,1,4,Married,34859
5110455,0,28,Yes,Sales,11,Statistics,Male,39,3,1,Senior Manager,3,1,2,0,21,10,2,8,Single,24726
5110456,0,45,Rarely,Analytics,30,Engineer,Male,55,3,2,Senior Manager,1,0,4,1,23,10,1,2,Married,24380
5110457,0,23,Rarely,Analytics,9,CA,Male,71,3,1,Executive,3,0,1,0,26,4,3,,Divorsed,18773
5110458,1,57,Rarely,Analytics,17,Statistics,Female,74,3,3,Executive,4,0,10,1,24,8,5,4,Divorsed,20963
5110459,0,34,Rarely,Sales,1,Marketing Diploma,Male,75,1,3,Manager,2,0,0,0,16,16,0,9,Married,24725
5110460,1,38,Yes,Analytics,13,CA,Male,63,3,2,Senior Manager,3,0,7,0,17,18,1,1,Married,26048
5110461,0,32,Rarely,Sales,10,Statistics,Male,46,4,2,Senior Manager,1,1,10,0,27,11,1,2,Married,27557
5110462,1,47,No,Analytics,30,Statistics,Male,58,3,4,Senior Manager,4,0,1,1,17,10,9,9,Divorsed,26849
5110463,0,25,Rarely,Sales,6,Other,Female,35,3,1,Manager,3,0,1,0,27,5,1,3,Divorsed,20999
5110464,1,31,Yes,Sales,15,Statistics,Male,76,4,4,Executive,5,0,2,0,24,2,1,1,Divorsed,18033
